date,SKU,impressions,clicks,costPerClick,clickThroughRate,cost,spend,currency-code,purchases1d,purchases7d,purchases14d,purchases30d,unitsSoldClicks1d,unitsSoldClicks7d,unitsSoldClicks14d,unitsSoldClicks30d,sales1d,sales7d,sales14d,sales30d,acosClicks7d,acosClicks14d,roasClicks7d,roasClicks14d
2025-09-04,MN-02,131,3,1.480,2.290,4.44,4.44,USD,0,1,1,1,0,1,1,1,0,33.98,33.98,33.98,13.06650971,13.06650971,7.653153153,7.653153153
2025-09-04,MN-50,106,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-04,MN-02,269,2,0.915,0.743,1.83,1.83,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-04,MN-02,366,2,0.710,0.546,1.42,1.42,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-04,MN-50,78,2,1.030,2.564,2.06,2.06,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-04,MN-02,960,6,0.848,0.625,5.09,5.09,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-04,MN-50,170,1,0.680,0.588,0.68,0.68,USD,1,1,1,1,2,2,2,2,61.8,61.8,61.8,61.8,1.100323625,1.100323625,90.88235294,90.88235294
2025-09-04,MN-44,0,0,,,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-04,MN-21,979,16,1.384,1.634,22.14,22.14,USD,2,2,2,2,2,2,2,2,45.8,45.8,45.8,45.8,48.34061135,48.34061135,2.06865402,2.06865402
2025-09-04,MN-24,200,1,1.620,0.500,1.62,1.62,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-04,MN-24,1502,7,1.076,0.466,7.53,7.53,USD,5,5,5,5,5,5,5,5,165.86,165.86,165.86,165.86,4.539973472,4.539973472,22.02656042,22.02656042
2025-09-04,MN-44,23,2,0.870,8.696,1.74,1.74,USD,1,1,1,1,1,1,1,1,28.49,28.49,28.49,28.49,6.107406107,6.107406107,16.37356322,16.37356322
2025-09-04,MN-21,5431,18,1.089,0.331,19.6,19.6,USD,2,2,2,2,2,2,2,2,72.39,72.39,72.39,72.39,27.07556292,27.07556292,3.693367347,3.693367347
2025-09-04,MN-44,65,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-04,MN-21,637,4,0.718,0.628,2.87,2.87,USD,1,1,1,1,1,1,1,1,22.9,22.9,22.9,22.9,12.53275109,12.53275109,7.979094077,7.979094077
2025-09-04,MN-24,730,8,1.084,1.096,8.67,8.67,USD,3,3,3,3,3,3,3,3,63.88,63.88,63.88,63.88,13.57232311,13.57232311,7.367935409,7.367935409
2025-09-04,MN-21,3546,15,0.713,0.423,10.7,10.7,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-04,MN-44,80,2,0.745,2.500,1.49,1.49,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-04,MN-24,1277,6,0.668,0.470,4.01,4.01,USD,1,1,1,1,1,1,1,1,21.49,21.49,21.49,21.49,18.65984179,18.65984179,5.359102244,5.359102244
2025-09-04,MN-18,446,7,2.364,1.570,16.55,16.55,USD,0,2,2,2,0,5,5,5,0,139.4,139.4,139.4,11.8723099,11.8723099,8.422960725,8.422960725
2025-09-04,MN-18,851,2,1.300,0.235,2.6,2.6,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-04,MN-18,629,5,1.530,0.795,7.65,7.65,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-04,MN-18,2368,11,1.315,0.465,14.47,14.47,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-04,MN-04,6,1,1.560,16.667,1.56,1.56,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-04,MN-39,6,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-04,MN-04,28,1,1.070,3.571,1.07,1.07,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2025-09-04,MN-39,24,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-04,MN-04,52,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-04,MN-39,20,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-04,MN-04,30,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-04,MN-39,23,0,,0.000,0,0,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-09-04,MN-23,323,7,0.993,2.167,6.95,6.95,USD,3,3,3,3,3,3,3,3,62.94,62.94,62.94,62.94,11.04226247,11.04226247,9.056115108,9.056115108
2025-09-04,MN-49,106,2,1.695,1.887,3.39,3.39,USD,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
